,,,,,,,
Positive,Positive,"my kids, ages 2 & 3 recieved this as a gift for their 1st & 2nd birthdays (a year ago) and they still play with it. my son (3) just recently started ""imignative play"" with it and my daughter (2) still lines up the animals and plays with them in no particular way.there are a lot of pieces to this toy, but it's all fun... and to think, if you don't think you have endough animals, you can go out and buy more! lola+",gift year ago still play recently play daughter still animals particular lot toy fun think think animals go buy,,,,
,,,,,,,
Positive,Positive,"my daughter got this as part of her christmas last december and she is still thrilled with it, so it is worth the money. it is very entertaining to kids this age and educational too.  i recommend it!",daughter part christmas last still worth money age educational recommend,,,,
,,,,,,,
Positive,Positive,"my nearly two year old daughter received this as a gift for her first birthday. immediately, she was interested in this toy and plays with it for endles hours. now, almost a year later, she is still playing with this, only differently. now it is more of a ""pretend play"".i would recommend this toy to any parent of an infant. it is a great way to introduce your child to animals -- this is how my daughter learned all her animals at an early age.",two year old daughter received gift first birthday immediately interested toy hours year still differently pretend recommend toy parent infant great way introduce child animals daughter learned animals early age,,,,
,,,,,,,
Positive,Positive,"i just love little people anyway, but the noah's ark is just so cute!  my 3 year old son got this for christmas, and he has been playing with it non-stop! his 20 month old brother loves it also.  they also have the extra animals that you can buy separately...to me, these aren't really necessary.  i thought there were plenty of animals that come with the ark, and the extras just add to the mess on the floor of their bedroom!i highly recommend this!",love little people anyway cute year old christmas month old brother extra animals buy really necessary thought plenty animals add mess floor highly recommend,,,,
,,,,,,,
Positive,Positive,"this toy is so cute and sturdy. he bangs it around all the time and it has taken a beating. yet, it is still intact and the little people and animals are just perfect for chunky hands!",toy cute sturdy around time still intact little people animals perfect,,,,
,,,,,,,
Positive,Positive,"my 18mo old loves this toy.  he played with it for a half-hour nonstop.  animals in, animals out.  i love that there are four spots (small plastic pegs) where the animals, flag, or people can be attached, which helps with hand-eye coordination.there are three doors for baby to open and close, which my son loves, although the main door of the ark is easy for him to take off but not put back on.  it's easy to reattach for an adult, but we do have to do that about four times a day.so far, after a week, my son hasn't figured out how to take off the top of the ark by himself, but he can to open the bottom section.  i'm sure he'll figure out the other part soon.all in all, it's a fabulous toy.  this just goes to show that a toy doesn't have to have flashing lights and music for baby to enjoy it!",old toy animals animals love small plastic animals flag people three baby open close main easy put back easy adult far week top open bottom section sure hell figure part fabulous toy show toy music baby enjoy,,,,
,,,,,,,
Positive,Positive,my 2.5 year old recieved this as a christmas gift this year. she really likes it and it appears to be very durable as well as educational. she likes counting the animals and learning thier names. i like that it all folds up and all the animals can be stored inside. we also talk about noah and  his wife and why noah built the ark. in that way i feel it is also educational because she is learing about the bible.i think this toy would be good for very small children as well as there is nothing to get choked or hurt on. small hands can easily  hold and maniuplate this item.we like this toy so much i'm considering getting her the extra animals that come with it.,year old christmas gift year really durable well educational counting animals learning thier animals inside talk wife way feel educational think toy good small children well nothing get hurt small easily hold toy much extra animals,,,,
,,,,,,,
Positive,Positive,"this is a great toy in the little people series.  the ark is constructed very well, sturdy but with great attention to details.  my son has played with it since he was 12 months old.  he learned very quickly how to put the animals in and out of the ark and how to prop them on the pegs on top of the ark.  we now play a name that animal game where i name the animal and he gets it from the ark.  i know as he gets older he will enjoy the toy even more because he will be able to pretend with it.  i anticipate many more hours of entertainment and fun out of this ark.",great toy little people series well sturdy great attention old learned quickly put animals prop top play animal game animal know older enjoy toy able pretend anticipate many hours entertainment fun,,,,
,,,,,,,
Positive,Positive,"i am always on the look out for toys that allow role play for the children, not toys that think for them or take the fun out playing with them at all. i just love the little people toys. why? because not only does my 6 year old daughter continue to enjoy these particular toys (plays with them everyday) but they allow role play and they can be matched up with the other accessories very easily. they are also safe for when my older baby starts walking and begins to get into everything in the house. the only downfall to this noahs ark is that there are only three pegs to hold the people or animals on. in storage or when not in use, the other animals (or noah and his old lady) have to be loosely tossed inside of the ark, which has multiple large windows. otherwise, it is very colorful, and the sex of the animals (girl/boy) are easy to tell unless the toys get faded in the sun ((the girls cheeks are rosy)). my daughter may never outgrow these cute people and their ""sets"". a very wise purchase and definitely not the last for the little people.",look allow role play children think fun love little people year old daughter continue enjoy particular everyday allow role play easily safe older baby get everything house downfall three hold people animals storage use animals old lady loosely inside multiple large colorful sex animals easy tell get faded sun rosy daughter cute people wise purchase definitely last little people,,,,
,,,,,,,
Positive,Negative,"very safe and cute toy for baby. no paint comes off, not parts break off. very soft for my one year old to chew on.",safe cute toy baby paint break soft year old chew,,,,
,,,,,,,
Positive,Positive,"my son loves the little people animals.  at 19 months, he happily identifies the rhino as well as the turtle on the rhino's back, and calls the leopard ""kitty.""",little people animals happily rhino well turtle back leopard kitty,,,,
,,,,,,,
Positive,Positive,"my 2 year old really likes them. he has the others as well (alligator, hippo, panda) and the ark and zoo, so they all ""play together"". his favorite from this group is the ""cheeto"".",year old really others well alligator panda zoo play together favorite group,,,,
,,,,,,,
Positive,Positive,"we have the little people ark and bought the extra animals-my daughter loves the animals. we use them for counting, naming the animals, and lots of other games. very cute, sturdy, and fun.",little people extra daughter animals use counting naming animals games cute sturdy fun,,,,
,,,,,,,
Positive,Positive,"these animals are a great buy if you are buying the little peoples noah's ark as your little one can have even more fun role playing with all the different animals.each animal is has a difference so you can tell them apart and say one is male and one is female.  my children love matching and lining up.  they also enjoy all the extra animals for their little people collection.  our animals have visited the little people farm, and riden on the school bus we have.as with all little people sets we have found these to be easy to keep clean and extremely durable.recommended especially if you have or are buying the noah's ark.",animals great buy buying little little fun role different animal difference tell apart say male female children love lining enjoy extra animals little people collection animals little people farm school bus little people easy keep clean extremely buying,,,,
,,,,,,,
Positive,Positive,we bought this climber for our 20-month old son and he absolutely loves it!  we had it put together in 15 minutes and he was off playing on it immediately.  we were not ready for a big swingset/climber yet and this works great.  when he's on the platform he has 4 walls around him to keep him from falling off.  the colors are great because it doesn't look like a bright big toy in the backyard.  we put it off to the side and it doesn't even catch your eye when you look out the window. definitely money well spent.,climber old absolutely put together immediately ready big great platform around keep falling great look bright big toy backyard put side catch eye look window definitely money well,,,,
,,,,,,,
Positive,Positive,"i'm sure we will eventually move this outside once it warms up a bit but for now it's perfect for the playroom.our little guy (18 months) was getting so climby around the house and it's been so cold out that he can only spend about an hour a day outside that we just had to find something for him hang, jump, climb and play on for inside the house.  we almost bought the kangaroo climber (because it took up less room inside) but if your child is even a little tall for his age he'll outgrow that too quickly imo.  the woodland climber is extremely durable and will be played with for years to come.  he loves to sit or stand in the top part and watch tv or yell for us to come see him.  and the little part that's for sand underneath is a perfect cozy little place for he and his toys to hide and play.i was a little worried about getting it because it says it's for 3-8 years old but my son *is* tall for his age and figured out to slide down on his stomach -- which is definitely safer until he gets a little more coordinated because the few times he braves it the 'regular way' he comes off of it a little fast and *almost* hits his head on the slide.  he hasn't used the rock climbing wall yet either but i think that will come in time as well.also, when other kids come over and see it...look out!  my son barely gets a chance to get on it when we have company.",sure move outside bit perfect little guy around house cold spend hour day outside find hang jump climb play inside house kangaroo climber less room inside child little tall age hell quickly woodland climber extremely durable stand top part watch yell see little part sand underneath perfect cozy little place hide little worried old tall age slide stomach definitely little coordinated regular way little fast head slide rock wall think time see barely chance get company,,,,
,,,,,,,
Positive,Positive,"we got this for our 2 year old son's birthday.  wow!  he loves it!  as soon as he saw daddy putting it together he started yelling ""play!"" and clapping his hands.  it's easy to assemble.  fits great in our small yard.  and best of all it's a fun way for our ""big boy"" to get outside and burn up some of that endless energy.",year old birthday wow soon saw daddy together yelling play clapping easy assemble great small yard best fun way big boy get outside burn endless energy,,,,
,,,,,,,
Positive,Positive,"i bought this for my daughter because it looked versatile.  there's a good variety of features that should last for at least a couple of years.  the slide was taller than the other climbers i looked at which was nice.  also the ladder opening and the slide don't line up, so that was a major point in it's favor.  it's very sturdy, no matter how hard my daughter jumps up and down, it barely moves.  it's also light enough that i have no problem pulling it around the yard by myself (i'm 5'o"") to mow the lawn.  she especially loves climbing the rock walls all by herself.  the only downside is that there's really not enough room underneath to do anything but store toys.edit: we've now had this climber for almost 2 years and it's still as nice as when we bought. it was very easy to break down for our move to our new home, and very easy to reassemble once we got here, even without the directions. it's still very sturdy and gets lots of use from my daughter and the other neighborhood kids. my only complaint is that i have to watch carefully or the 8 and 9 years olds in the neighborhood will try to play on it when i'm not looking. :)",daughter versatile good variety last least couple slide taller nice ladder opening slide line major point favor sturdy matter hard daughter barely light enough problem around yard mow lawn rock downside really enough room underneath store weve climber still nice easy break move new home easy reassemble without directions still sturdy use daughter neighborhood complaint watch carefully neighborhood try play looking,,,,
,,,,,,,
Positive,Positive,"just wanted to say to any parent looking for a great outdoor climber this is the one you want.  it is small enough for little ones learning how to climb, but large enough to keep them happy for years to come.  cameron just loves his back yard climber.  he climbs up the wall (rock wall) and flips over into the ""fort"" and then it seems he is pretending to be on a pirate ship with the wheel and he acts like he is manning a ship, lol.  then he slides down the slide (which by the way is long enough to enjoy in a real length slide, not the tiny ones offered on some of the other sets)  and also rolls his trucks down the slide and then he gathers them and starts again.  he also loves climbing underneath to hide in the ""house"" which can also be used as a play area on top sand.  the colors are great, which isn't tacky in a back yard....i convinced my parents and some relatives to give him toys r us gift certificates so that he could get one nice item instead of  the little toys you end up throwing away!  this item took my husband only about 20 minutes to put together and cameron was off to his adventure.  we have had this since his birthday in october and he can't wait still to get outside to play.  it is very durable and worth every penny!  this helps your little one use his imagination and also gives them a work out, instead of being in front of a t.v.  thanks for offering another great item!  we love you step 2 and toys r us !!",wanted say parent looking great outdoor climber small enough little learning climb large enough keep happy back yard climber wall rock wall fort pretending pirate ship wheel ship lol slide way long enough enjoy real length slide tiny slide underneath hide house play top sand great tacky back give gift get nice little away husband put together adventure birthday wait still get outside play durable worth every penny little use imagination work front thanks offering great love step,,,,
,,,,,,,
Positive,Positive,"my husband and i bought this climber for our sons 3rd birthday.  i read the reviews and had looked everywhere for a clubhouse with a sandbox underneath and this climber fit in the critera that i was looking for.  (...)  the climber is easy, easy, easy to put together!!!  15 mins. tops.  its very durable, as its had 5 children on it at once at our sons birthday party. the only problem is that we had planned on using the bottom as a sand box but our son is way too tall to sit up comfortably under it and play in the sand, so i was a little disappointed over this reason.  i would suggest if you are buying this for your child that the age limit would be 3 and under if you are planning on using it with the sandbox under neath and the slide is not as big as my sons swing set that he got for his 2nd birthday.  but the slide is fun for our son, its safe and would be great this summer to put a kiddie pool at the bottom for him to splash into.  this is a great climber for active kids and is made to last.  the added wheel at the top of the climber in the playhouse part is a great feature and i love the climbing walls.  our son loves to crawl under the bottom of the climber and we use the bottom to store some of his outdoor toys like his bubble mower and things like that.  the sandbox that you can buy to match for this item looks big enough for a 3 year old, so we will probaly buy that to go with this climber.  if you are thinking of a climber this is the best one for its money in my opinion.",husband climber birthday read everywhere underneath climber fit looking climber easy easy easy put together durable children birthday party problem using bottom sand box way tall comfortably play sand little disappointed reason suggest buying child age limit using slide big swing set birthday slide fun safe great summer put kiddie pool bottom splash great climber active last wheel top climber part great feature love crawl bottom climber use bottom store outdoor bubble mower buy match big enough year old buy go climber thinking climber best money opinion,,,,
,,,,,,,
Positive,Positive,"most toys don't last longer than just couple of minutes of excitement. this one couldn't didn't last for 15 seconds. the lid comes off easier than than blocks go in. the only educational and exciting part of this toy is that the lid comes off, and then, only then, do the blocks go in. the lid should've been a lot more secure... not worth the buy.",last longer couple excitement last lid easier go educational exciting part toy lid go lid lot secure worth buy,,,,
,,,,,,,
Positive,Positive,"my daughter's 2 1/2 years old now and still has fun sorting the blocks into shape, color, and ""group"" categories.  i think this toy was a great aid in helping her understand these fundamentals.",old still fun shape color group think toy great aid understand,,,,
,,,,,,,
Positive,Positive,"i couldn't wait to buy this for my daughter when she was 5 mos old. this was one of her favorites. this is exactly how she learned her shapes and her colors by the age of 8 months. the shapes and the colors of the shapes make for various teaching and learning games. the 4 shapes are in bold red, blue and green colors. the best part is that the plastic shapes each have rounded edges! the lid comes off and on easily, so not to frustrate the little ones. my daughter is now 2 yrs old and she still loves it, honestly-it is constantly moved from room to room. this is sure to please. what more can you expect from a classic?",wait buy daughter old exactly learned age make various learning games bold red blue green best part plastic rounded lid easily frustrate little daughter old still constantly room room sure please expect classic,,,,
,,,,,,,
Positive,Positive,"i bought this for my friend's son, and he played with it everyday since he got it. it kept him entertained long enough so she could get some things done around the house, and to anyone with a infant/toddler, that's always a plus!!",everyday long enough get around house plus,,,,
,,,,,,,
Positive,Positive,"my husband brought these home for my son when he was six months old.  i thought he was nuts as i knew there was no way my son would use the sorter top.  i was right about that, but wrong to put the toy away.  my son found it in the toy box and loved it right away!  no - he cannot use the sorter top, which is why i only give it four stars since it is supposed to be for six months and up.  however, he loves to take the blocks out, bang them together and put them back into the container.  they are a wonderful size and the material they are made out of is great for chewing on.  also love the great colors.  i think we will get many many months enjoyment out of this.",husband home six old thought way use top right wrong put toy away toy box loved right away use top give six bang together put back container wonderful size material great love great think get many many enjoyment,,,,
,,,,,,,
Positive,Positive,"my husband and i got this for our daughter when she was 5 months old. she's 8 months now and she still loves her blocks. she hasn't figured out how to put the shapes in the lid, yet. she takes the lid off, throws a block in and shakes it.  she's teething and the blocks are her absolute favorite toys to chew on. she has two teeth and there are chew marks all over her blocks. she'll grab one in each hand and bang them together. the blocks are easy to hold and carry around. hers are scattered throughout the house. so, watch where you step, because they hurt mommy and daddy feet!",husband daughter old still put lid lid block teething absolute favorite chew two teeth chew shell grab hand bang together easy hold carry around scattered throughout house watch step hurt mommy daddy,,,,
,,,,,,,
Positive,Positive,"i purchased these blocks so that my son could have a variety of toys.  i did not want all of his toys to ""do"" something.  not only is this a great simple set of blocks, but it is great to have the shape sorter lid as well.  they are very durable and very easy for even the smallest of babies to grab onto.  sometimes, my son would rather play with just the lid than the blocks!  i have been very happy with this and would highly recommend it to someone looking for a toy that doesn't have all the bells and whistles.",variety great simple set great shape lid well durable easy smallest grab onto play lid happy highly recommend looking toy,,,,
,,,,,,,
Positive,Positive,"our baby uses this for filling and spilling (well, more dumping out that putting in!).  we have put the lid away for now.  when toddler friends visit, we bring it out and it's a whole new challenge.  truly a toy that grows with the child.i prefer this cylindrically shaped toy to the box also sold by fisher-price because this offers more basic shapes (circle, triangle and square come before stars, people!).",baby well put lid away toddler visit bring whole new challenge truly toy prefer cylindrically toy box basic circle triangle square people,,,,
,,,,,,,
Positive,Positive,"i bought this shape sorter for my daughter for two reasons one it is simple and two it does not play music or make funny sounds. it seems like every toy my daughter has makes noise, lights up, etc....which i think is fun also, but it is also nice to have toys in the house like the ones i grew up with. this toy not only teaches my child a host of educational values it also teaches her that she can be rewarded for something without the need for music, lights and silly noises, it also teaches her about the importance of quiet play. it is perfect for a before bed time activity because it doen't get her geared up. i'm very happy we have this toy it also gives me and my husband a much needed break from the noises from the other toys we love.",shape daughter two simple two play music make funny every toy daughter noise think fun nice house toy child host educational without need music silly importance quiet play perfect bed time activity get happy toy husband much break love,,,,
,,,,,,,
Positive,Positive,"i bought this block sorter when when our daughter was 7 months old. she couldn't yet understand how the shapes fit into the lid so we just kept the lid off and she'd play with the blocks and the bucket itself.our daughter loves to chew on the bucket and puts her face into it and babbles.  she likes the sound of it.  she chews on the blocks and likes to bang them together.  she also loves to play with the lid.  the set comes with 12 blocks in red, blue and green circles, squares, triangles and stars). our daughter can easily pick up the blocks and throw them around.i really like that the blocks clean easily with soap and water.  i can throw the entire lot into the sink and not worry about tiny parts or batteries.  i can see that our daughter will enjoy this toy for a long time to come.",block daughter old understand fit lid lid shed play bucket daughter chew bucket sound bang together play lid set red blue green daughter easily pick throw really clean easily soap water throw entire lot sink worry tiny see daughter enjoy toy long time,,,,
,,,,,,,
Positive,Positive,"i got this at 6 months of age for my son and he loves it - he likes putting things in the bucket and taking them out, but the blue lid comes off much too easily.  in my opinion, it should be slightly harder to remove as to encourage the children to put the blocks in the right holes.  but because the lid is so easily removed, my son is more interested in doing that than using the toy for its real purpose.cheap enough to buy - but i would recommend looking at alternatives.",age bucket taking blue lid much easily opinion slightly harder remove encourage children put right lid easily removed interested using toy real enough buy recommend looking,,,,
,,,,,,,
Positive,Positive,"we bought two different kinds of shapes/blocks for her to try them out. one made a lot of noise and was awkward for her to hold (cost more too), but this set is created for little hands. she is almost 5 months old and is able to pick up the pieces and examine them without help. i recommend this product for young babies.",two different try lot noise awkward hold cost set little old able pick examine without help recommend product young,,,,
,,,,,,,
Positive,Positive,my mother in law bought this toy for my daughter when she was 10 months old..she just turned one on nov.22 ...so far the only thing this toy has acomplished for her is learning how to take the lid off..she learned that right from the box..we opened it and off the lid went..she has no interest in the shapes just the lid and the container..all in all it is a good toy and fun to watch my daughter play with..one of these days she'll use the shapes..,mother law toy daughter far toy learning lid learned right lid interest lid good toy fun watch daughter play shell use,,,,
,,,,,,,
Positive,Positive,"this toy is terrific!  even if your little one cannot put the shapes in the holes, he or she can learn colors and shapes.  my daughter has had this toy for 10 months and now that she is 19 months old, she can put the shapes in the correct holes and enjoys helping mummy ""clean up""!",toy terrific little put learn daughter toy old put correct mummy clean,,,,
,,,,,,,
Positive,Positive,"this was a gift for my then 10 mo. old (now 1 yr.) she has had fun scattering the shapes all over the livingroom and sticking everything else in the ""shape holes"" on the lid. only bad thing i can say about it is that (in our case) it's not suitable for hardwood floors. emma likes to use the lid as a skateboard. we have had several accidents involving the lid.",gift mo old fun scattering livingroom everything else shape lid bad say suitable hardwood use lid skateboard several lid,,,,
,,,,,,,
Positive,Positive,"i love this toy.  it's not expensive and it actually catches my daughters interest.  not for long but at least it does and it has an educational value to it as well if you sit down and play with your baby naming shapes, colors, ect.",love toy expensive actually interest long least educational value well play baby naming,,,,
,,,,,,,
Positive,Positive,the toy is great for babies & toddlers. my 9 month loves holding the toys and banging them all over.my two year old sorting them.it is great way to teach shapes and colors.i ask my two year for a specific or color and he will give the right one.the lid is a bit flimsy. it can be removed easily but it is meant for babies not for adults. i think it's meant for them to unload the shapes easily.target & babier r us: $9.99although i did see it at target with a new low price for $7.79 but i don't know how long that will last. their regular price is $9.99,toy great month holding two year old great way teach ask two year specific color give right lid bit flimsy removed easily think unload see target new low price know long last regular price,,,,
,,,,,,,
Positive,Positive,"lately i realized how absolutely refreshing it is to still find toys that stimulate children without all the bells and whistles...flashing lights,  singing, dancing, moving, vibrating.  it's as though the toy manufacturers are doing back flips to get our attention.  i really appreciate this classic toy.  it is durable and educational without inundating us with noise!  my son has loved this set since he was about 5 mos. old.  he loved to practice taking the lid off and dumping the blocks out.  then i would place the blocks halfway through the holes and show him how to push them.  he simply loved it.  now he is learning to identify the different shapes.  i definitely recommend this product for babies,  especially those who are already sitting.  my sister's kids,  age 20 mos. and 2 1/2 enjoy these blocks,  too!",lately absolutely refreshing still find stimulate children without singing dancing moving toy back get attention really appreciate classic toy durable educational without noise loved set old loved practice taking lid place halfway show push simply loved learning identify different definitely recommend product already age enjoy,,,,
,,,,,,,
Positive,Positive,"the entire line of brilliant basics brings back such great memories of my own childhood.  this toy is no exception...and my son loves it.  even though at 8 months he can't sort shapes, he still enjoys playing with each one and loves chewing on the lid!  i never thought a toy as simple as this one could provide hours of entertainment.  and you can't beat the price!",entire line brilliant back great childhood toy still lid thought toy simple provide hours entertainment beat price,,,,
,,,,,,,
Positive,Positive,"we let dd use to dump things out of at a few young age.  then as time went on, she was able to &quot;put things in&quot; the bucket and also dump out.  then she started to recognize shapes and used as a shape sorter.  then at 18 months old, she started to use as a learning tool for reciting colors.  now at 20 months we are working on the names of the shapes.it is a fantastic toy.  i read some of the other reviews stating that the cover came off too easily.  i'm actually glad it goes on and off so easily - it allows dd to do things on her own sometimes and.  yes she too has little spats sometimes that she doesn't want to keep the cover on the container - - however we work with it and just lay the cover on the floor and try to have her fill the spaces with all blue blocks or all read blocks.the only complaint that i have (and it's minor at that) is when using as a shape sorter, sometimes the blocks get stacked up on top of each other inside the container, so that by the time dd gets to the last few shapes, they don't go in right away until you shake the container to rearrange the blocks inside (making room for the new blocks to fall in).  this sometimes frustrates dd - - again though it is very minor compared to all the great things this toy has to offer.it keeps giving and giving and giving !",let use dump young age time able bucket dump recognize shape old use learning tool fantastic toy read cover easily actually glad easily yes little keep cover container work lay cover floor try fill blue read complaint minor using shape get stacked top inside container time last go right away shake container rearrange inside room new fall minor great toy giving giving giving,,,,
,,,,,,,
Positive,Negative,"my son loves playing with these , we got them for his first birthday and even at the age 3 he still loves playing with the blocks, although he has found out to cheat! lol",first birthday age still cheat lol,,,,
,,,,,,,
Positive,Positive,"i love this toy because it's a classic, it teaches shapes and colors and it doesn't play music!  our baby loves to dump all the shapes our and scatter them around the house, but i'm sure he'll learn soon how to put them back in, i hope!  even without ""proper"" use, he still just loves to hold onto these little blocks.",love toy classic play music baby dump scatter around house sure hell learn soon put back hope without proper use still hold onto little,,,,
,,,,,,,
Positive,Positive,my son loves these colorful blocks.  he is now trying to put them in the correct shape with my help sometimes.,colorful trying put correct shape help,,,,
,,,,,,,
Positive,Positive,"both of my kids played with this over the past 3 years.  little ones like to handle the shapes and drop them into the open bucket, older kids can name the colors, shapes, and match them up to the appropriate hole in the lid.",past little handle drop open bucket older match appropriate hole lid,,,,
,,,,,,,
Positive,Positive,"perfect first learning toy for your baby.  not only will they love the easy to handle shapes and colors, but they'll delight in finding the right holes in which to place each shape.  the top easily comes off for ""dumping"" once all the blocks are inside and it's time to start all over again!great fun, great way to teach colors, shapes, hand-eye coordination.  recommended for babies through toddler ages.durable and well made, stood up to our two kids' rough play for nearly three years and they still go back to play with it several times a week.",perfect first learning toy baby love easy handle delight right place shape top easily inside time start fun great way teach coordination recommended toddler well two rough play three still go back play several week,,,,
,,,,,,,
Positive,Positive,"my daughter loves this toy.  she will play with it for literally hours.  my only complaint is that the lid comes off too easily. if the child wants, they just remove it and put the blocks in that way.  otherwise, it's got bright colors, it's easy to clean, and very durable.",daughter toy play literally hours complaint lid easily child remove put way bright easy clean durable,,,,
,,,,,,,
Positive,Positive,"our son received this block sorter when he was only about nine months old.  he's two now and still plays with it frequently.  very few toys can claim to pass the tests of being interesting and educational throughout such a long span in the baby-into-toddler period.the block sorter itself is a tub about the size of a half-gallon milk jug.  the sorter lid sits atop the tub;  it fits securely but doesn't lock down with any tabs or snaps that would frustrate a child.  on the flip side, this means that turning it over dumps the blocks everywhere, although that's a primary means of enjoyment for our two-year-old now!the set comes with about a dozen blocks in assorted colors (red, blue and green) and shapes (circle, square, triangle and star).  all of the pieces are solidly constructed for lots of use.  the blocks are sized appropriately to be easily grasped by baby hands without being so small as to present a choking hazard.early on, our son just liked to see the blocks spread out in front of him.  we'd name off the colors and shapes and he'd enjoy picking them up and feeling their shape and texture.  eventually, he began his take-out-and-put-away phase and these provided lots of fulfillment for him.  however, he wasn't quite ready for the lid, so he would leave it off.  now, he enjoys matching the shapes to the holes in the lid and working on his fine motor skills by turning and flipping the blocks in his hands.  we also use them to reinforce the names of the shapes and colors and he's using them to learn and repeat these words.the baby/infant/toddler toy market is flooded with battery-operated, hyperactive button-pressing sound machines disguised as ""learning"" toys.  it's great to find one such as this that takes a comparatively simple concept and pays big dividends in fun and learning.  its low price and quality construction make baby's first blocks an excellent value as well.",received block nine old two still frequently claim pass interesting educational throughout long span block tub size milk jug lid atop tub securely lock frustrate child flip side means everywhere primary means enjoyment set dozen assorted red blue green circle square triangle star use appropriately easily baby without small present liked see spread front enjoy feeling shape texture phase fulfillment ready lid leave lid fine motor use reinforce using learn repeat toy market hyperactive sound disguised learning great find comparatively simple big fun learning low price quality construction make first excellent value well,,,,
,,,,,,,
Positive,Positive,i bought this toy for my daughter at the age of 8 months. all she does with it now is put the lid and the shapes in her mouth. the lid comes off very easy. i do feel that in time she will play with it the proper way.,toy daughter age put lid mouth lid easy feel time play proper way,,,,
,,,,,,,
Positive,Positive,"this is a really easy and inexpensive shape sorter for your baby.  some shape sorters are easy to put the shapes in but then the parent/carer has to help the baby get the shapes out again.this is not one of those toys.  the lid comes on and off easily so the shapes can be taken out or tipped out.  baby will also have fun just putting the shapes in and out of the container and then for a challenge actually put the shapes through the holes.a great little shape sorter - easy to keep clean, extremely durable and lots of fun for baby.  a great game to play together.",really easy inexpensive shape baby shape easy put help baby get lid easily baby fun container challenge actually put great little shape easy keep clean extremely durable fun baby great game play together,,,,
,,,,,,,
Positive,Negative,"my son has had this since he was 5 months old, and he is now 10 months. he has chewed on this a lot and it hasn't chipped yet. it is inexpensive and durable.",old lot inexpensive durable,,,,
,,,,,,,
Positive,Positive,"i bought this toy because i thought it would be nice to have something simple with no batteries, and have not been disappointed.  my 10 month old loves this toy.  he plays with it every day.  the blocks are just the right size for little hands to hold.  my son also like to use the bin to try to stand on, and it was sturdy enough for that activity.  and, it has survived much banging and chewing with no visible damage (yet).",toy thought nice simple disappointed month old toy every day right size little hold use try stand sturdy enough activity much visible damage,,,,
,,,,,,,
Positive,Positive,"we love this toy, at first our baby just liked to take the blocks out. then she liked to crawl with one clutched in her hand. now she's starting to put the blocks back in, although she's still too young to use the shaper sorter top (which she can easily remove on her own). i foresee many more months of fun with this toy, which can be packed up conveniently for visits away from home. i thought we'd lose pieces, but the blocks are just big enough to be fairly easy to keep track of.",love toy first baby liked liked crawl hand put back still young use top easily remove foresee many fun toy conveniently away home thought lose big enough fairly easy keep track,,,,
,,,,,,,
Positive,Positive,"my nephew  received this block sorter.very few toys can claim to pass the tests of being interesting and educational throughout such a long span in the baby-into-toddler period.the block sorter itself is a tub about the size of a half-gallon milk jug. the sorter lid sits atop the tub; it fits securely but doesn't lock down with any tabs or snaps that would frustrate a child. on the flip side, this means that turning it over dumps the blocks everywhere, although that's a primary means of enjoyment for our two-year-old now!the set comes with about a dozen blocks in assorted colors (red, blue and green) and shapes (circle, square, triangle and star). all of the pieces are solidly constructed for lots of use. the blocks are sized appropriately to be easily grasped by baby hands without being so small as to present a choking hazard.the baby/infant/toddler toy market is flooded with battery-operated, hyperactive button-pressing sound machines disguised as ""learning"" toys. it's great to find one such as this that takes a comparatively simple concept and pays big dividends in fun and learning. its low price and quality construction make baby's first blocks an excellent value as well.i normally say ""put the block in the tub"" or ""put the car in here"" and he does and he loves his blocks cause he can chew and thorw them at the floor and ""dump"" them all out and make me clean them up!over all its a great toy for any age infant/toddler!",nephew received block claim pass interesting educational throughout long span block tub size milk jug lid atop tub securely lock frustrate child flip side means everywhere primary means enjoyment set dozen assorted red blue green circle square triangle star use appropriately easily baby without small present toy market hyperactive sound disguised learning great find comparatively simple big fun learning low price quality construction make first excellent value say put block tub put car cause chew floor dump make clean great toy age,,,,
,,,,,,,
Positive,Positive,"we intended to have simple toys, but somehow ended up with lots of noisy electronics that baby fell in love with.  so we got rid of almost all the flashy noisy toys, and the little ones are having more fun!  (instead of staring in a daze at spinning, flashing things).  this simple toy's a hit for so many reasons.  we have an older version that only had 3 shapes, and this version--both great!  we also have a similar toy that requires me to open it to let the shapes out.  that one is also well loved, but the fisher price version allows children to take the shapes out on their own, and my little one really likes that.our baby liked to carry the shapes around, and to teeth on them, and clank them together. as he became a toddler, he loved emptying and refilling the container, then hunting for the lid to place it on top.  this was wonderful in helping him learn to clean up toys!  ;) he loves to put the shapes in and hear me cheer.you will need to stay on top of the shapes at the end of the day lest you loose them, but your sweetie is worth it!",intended simple somehow ended noisy electronics baby love rid flashy noisy little fun staring daze simple hit many older version great similar toy open let well loved fisher price version children little really baby liked carry around teeth together toddler loved container hunting lid place top wonderful learn clean put hear need stay top day loose sweetie worth,,,,
,,,,,,,
Positive,Positive,"my husband bought the musical walker for my daughter when she was 3 months old.  she loved it, and was walking by the time she was 8 months old.  need i say more.",husband musical walker daughter old loved time old need say,,,,
,,,,,,,
